country_iso3,country_name,year,indicator_code,indicator_name,value
CAN,"Canada",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",75.5203211667628
CAN,"Canada",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",76.010766049991
CAN,"Canada",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",74.950928764381
CAN,"Canada",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",75.7448622822153
CAN,"Canada",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",76.3442536813811
CAN,"Canada",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",77.1944659136614
CAN,"Canada",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",76.8189201043601
CAN,"Canada",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",77.462988623653
CAN,"Canada",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",77.830213314081
CAN,"Canada",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",77.264624262667
CHN,"China",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",49.2920184597896
CHN,"China",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",48.6351862953955
CHN,"China",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",51.4861450753649
CHN,"China",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",55.5816167399504
CHN,"China",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",59.939731581917
CHN,"China",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",57.0741304193143
CHN,"China",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",58.3143167114541
CHN,"China",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",59.7631678924572
CHN,"China",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",61.9149023647181
CHN,"China",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",60.9771808756857
DEU,"Germany",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",73.4365446581308
DEU,"Germany",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",73.5118347688029
DEU,"Germany",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",69.9033828599533
DEU,"Germany",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",72.470580144152
DEU,"Germany",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",75.238481430674
DEU,"Germany",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",73.761454628271
DEU,"Germany",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",72.9418783058653
DEU,"Germany",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",76.3102945445697
DEU,"Germany",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",74.0988683091278
DEU,"Germany",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",72.7229969219112
FRA,"France",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",72.874227076784
FRA,"France",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",72.0194478418974
FRA,"France",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",67.1061078594503
FRA,"France",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",75.1330959370724
FRA,"France",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",78.5486717038212
FRA,"France",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",76.6724894969431
FRA,"France",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",75.4497267698503
FRA,"France",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",76.8047832967539
FRA,"France",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",78.2723721965555
FRA,"France",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",76.1441747038571
GBR,"United Kingdom",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",61.6652751635021
GBR,"United Kingdom",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",64.1151132270877
GBR,"United Kingdom",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",61.1307767606123
GBR,"United Kingdom",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",64.1601183773778
GBR,"United Kingdom",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",63.8979811219937
GBR,"United Kingdom",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",66.2739038268904
GBR,"United Kingdom",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",70.0932234577577
GBR,"United Kingdom",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",70.6809763863806
GBR,"United Kingdom",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",69.9185835846931
GBR,"United Kingdom",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",73.7882577630999
IDN,"Indonesia",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",62.4384274596268
IDN,"Indonesia",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",62.9973718454102
IDN,"Indonesia",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",62.3837672523054
IDN,"Indonesia",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",65.4182637094155
IDN,"Indonesia",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",68.7817832555257
IDN,"Indonesia",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",68.0255656080384
IDN,"Indonesia",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",65.0161590890692
IDN,"Indonesia",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",64.8783481694778
IDN,"Indonesia",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",66.963941568651
IDN,"Indonesia",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",65.4343208072684
IND,"India",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",46.4544098481671
IND,"India",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",47.9020525287235
IND,"India",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",44.645900085283
IND,"India",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",47.945167920397
IND,"India",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",52.8216085887867
IND,"India",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",50.1619402889172
IND,"India",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",48.5537074162929
IND,"India",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",50.149572697062
IND,"India",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",52.1511047329015
IND,"India",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",47.9223654890216
ITA,"Italy",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",66.0803041792493
ITA,"Italy",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",65.7665081086777
ITA,"Italy",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",59.7293314104638
ITA,"Italy",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",66.6997719784773
ITA,"Italy",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",70.380892978121
ITA,"Italy",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",68.799569519276
ITA,"Italy",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",68.0468238602964
ITA,"Italy",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",68.6946890291
ITA,"Italy",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",69.9310468110405
ITA,"Italy",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",67.2948207385876
JPN,"Japan",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",57.1256577716047
JPN,"Japan",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",54.0221744395589
JPN,"Japan",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",52.0782739861637
JPN,"Japan",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",57.8717301394947
JPN,"Japan",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",62.2140433695114
JPN,"Japan",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",58.8861160922648
JPN,"Japan",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",57.5464662052987
JPN,"Japan",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",59.0895044888193
JPN,"Japan",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",61.9512584872468
JPN,"Japan",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",59.5244800425546
KOR,"Korea, Rep.",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",60.1073364940026
KOR,"Korea, Rep.",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",59.2359303946367
KOR,"Korea, Rep.",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",55.8774453616359
KOR,"Korea, Rep.",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",61.3305603692108
KOR,"Korea, Rep.",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",66.101289345467
KOR,"Korea, Rep.",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",60.3235110871668
KOR,"Korea, Rep.",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",58.6338956616066
KOR,"Korea, Rep.",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",62.479545642278
KOR,"Korea, Rep.",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",65.0773197174413
KOR,"Korea, Rep.",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",61.7172860349909
MEX,"Mexico",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",75.6027567573587
MEX,"Mexico",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",74.2942091144492
MEX,"Mexico",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",72.0952052573959
MEX,"Mexico",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",74.0292084378402
MEX,"Mexico",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",78.6056991723205
MEX,"Mexico",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",76.9262619811783
MEX,"Mexico",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",76.1818559685772
MEX,"Mexico",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",77.8084308976839
MEX,"Mexico",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",80.1159494471516
MEX,"Mexico",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",80.369734568216
MYS,"Malaysia",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",66.8998651099253
MYS,"Malaysia",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",64.3589853794889
MYS,"Malaysia",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",64.0226381481729
MYS,"Malaysia",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",67.4958718904681
MYS,"Malaysia",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",68.8263937117368
MYS,"Malaysia",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",67.8592783036767
MYS,"Malaysia",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",69.0916611093026
MYS,"Malaysia",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",70.0929699756686
MYS,"Malaysia",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",72.5324008329884
MYS,"Malaysia",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",69.3681174912537
NLD,"Netherlands",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",64.688552539778
NLD,"Netherlands",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",61.9423074601472
NLD,"Netherlands",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",59.2089121958994
NLD,"Netherlands",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",66.9545932332702
NLD,"Netherlands",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",70.4477771841123
NLD,"Netherlands",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",66.843982268627
NLD,"Netherlands",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",64.8340216155149
NLD,"Netherlands",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",65.5253306947092
NLD,"Netherlands",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",66.2807625065001
NLD,"Netherlands",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",64.0857899616978
SGP,"Singapore",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",70.8769413696853
SGP,"Singapore",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",69.7689788621568
SGP,"Singapore",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",68.3585139863496
SGP,"Singapore",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",71.1935766133534
SGP,"Singapore",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",73.0633889408251
SGP,"Singapore",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",69.1190117349793
SGP,"Singapore",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",66.406064863848
SGP,"Singapore",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",66.9093494892796
SGP,"Singapore",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",70.0179826305489
SGP,"Singapore",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",66.8591197815009
THA,"Thailand",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",65.766689591537
THA,"Thailand",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",66.3766541313486
THA,"Thailand",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",63.3555384487938
THA,"Thailand",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",68.2429877790074
THA,"Thailand",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",70.8563730852662
THA,"Thailand",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",69.093129373267
THA,"Thailand",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",66.5331236927636
THA,"Thailand",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",68.9145552094043
THA,"Thailand",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",72.1682254117452
THA,"Thailand",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",69.5869151534663
USA,"United States",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",78.367195749918
USA,"United States",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",77.2241343182597
USA,"United States",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",76.2678637955372
USA,"United States",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",77.1303779668808
USA,"United States",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",78.8160498313531
USA,"United States",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",77.7966864516188
USA,"United States",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",77.3349975295966
USA,"United States",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",77.9613267593777
USA,"United States",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",79.1625174533301
USA,"United States",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",78.4228517834401
VNM,"Viet Nam",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",74.6903863302035
VNM,"Viet Nam",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",75.1476248522403
VNM,"Viet Nam",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",77.7119197769552
VNM,"Viet Nam",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",80.1067402170681
VNM,"Viet Nam",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",78.2440511912738
VNM,"Viet Nam",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",76.7963090042353
VNM,"Viet Nam",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",79.5871353088851
VNM,"Viet Nam",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",80.0229733642701
VNM,"Viet Nam",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",79.5425545863862
ZAF,"South Africa",2024,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",60.6773576855653
ZAF,"South Africa",2023,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",60.6165466518046
ZAF,"South Africa",2022,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",60.1568703597517
ZAF,"South Africa",2021,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",63.6392994847975
ZAF,"South Africa",2020,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",65.7571534023594
ZAF,"South Africa",2019,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",63.4479286797739
ZAF,"South Africa",2018,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",62.2396126851049
ZAF,"South Africa",2017,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",65.1027888353477
ZAF,"South Africa",2016,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",66.3938595605789
ZAF,"South Africa",2015,TM.VAL.MANF.ZS.UN,"Manufactures imports (% of merchandise imports)",66.3798450525494
AUS,"Australia",2024,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",12.073033995206
AUS,"Australia",2023,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",11.6335324538363
AUS,"Australia",2022,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",11.0328119505819
AUS,"Australia",2021,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",11.102611449477
AUS,"Australia",2020,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",11.3492210938212
AUS,"Australia",2019,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",11.0197731750988
AUS,"Australia",2018,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",11.8414555496122
AUS,"Australia",2017,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",14.0459429362126
AUS,"Australia",2016,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",14.6721390580282
AUS,"Australia",2015,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",16.1915205417184
BRA,"Brazil",2024,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",40.3549418618818
BRA,"Brazil",2023,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",42.0864551625389
BRA,"Brazil",2022,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",39.5273943444507
BRA,"Brazil",2021,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",34.7771632382264
BRA,"Brazil",2020,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",38.9094713157649
BRA,"Brazil",2019,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",34.5257195124328
BRA,"Brazil",2018,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",34.6388149937206
BRA,"Brazil",2017,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",36.1004202021097
BRA,"Brazil",2016,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",37.8781906668221
BRA,"Brazil",2015,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",37.9778956806647
CAN,"Canada",2024,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",13.5312278758624
CAN,"Canada",2023,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",12.8027235232881
CAN,"Canada",2022,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",11.7797220033621
CAN,"Canada",2021,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",12.9546850012824
CAN,"Canada",2020,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",14.0683109690006
CAN,"Canada",2019,TX.VAL.FOOD.ZS.UN,"Food exports (% of merchandise exports)",11.1762071277981
